time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
7.679999999999924,30.952127155590887,-9.42575913068184,44.10724786100196,6.052338384734195,6.206424652702424,0.0,8.882401907809946,-5.870466251296775,4.814702179348405,-0.06647343112600321,0.05098446848204342,0.0,448.1195814467109,447.0757258790851,445.22679784670925,446.6754999544536
7.739999999999923,31.483657022903845,-9.783188468339409,44.39672941500685,6.048486908400935,6.209799264513261,0.0,8.835017061138501,-6.04438258796238,4.834237948735356,-0.06344623498065495,0.04351475991895723,0.0,458.46435344679395,457.8716991360394,459.12401033072274,459.361168925569
7.799999999999922,32.012466418003065,-10.151702889803552,44.689553269381456,6.045041021617143,6.213361746526868,0.0,8.79164997164409,-6.239886170077534,4.925675322780373,-0.057957249111876157,0.05306774761898229,0.0,482.24499327339737,482.9673201143704,480.7503575355734,481.16377095683896
7.85999999999992,32.53838637637874,-10.53129901659198,44.984664964567465,6.043482626279278,6.218116789734847,0.0,8.738654369823996,-6.41377560757753,4.911271663558073,-0.04393502057316906,0.03808495636760036,0.0,452.3006987310915,451.09349934942964,448.89891413478944,450.0337856973773
7.919999999999919,33.06122580405012,-10.922001663786038,45.281263546544785,6.0416497000217575,6.220700725557474,0.0,8.689165500020945,-6.610014662429961,4.974638554477062,-0.03524475799997611,0.04299221576358445,0.0,475.66747213737756,476.0438972174426,474.3380904032679,475.0043741430355
7.979999999999918,33.5811931405903,-11.325259669763465,45.58441049527435,6.041032979389081,6.234208726032225,0.0,8.64142188198429,-6.832172187705566,5.129513700661188,-0.049905875300489885,0.07802527535619477,0.0,502.4254846691441,504.9612971043019,503.6911187303575,502.62884838503595
8.039999999999917,34.097698682070295,-11.740418815923695,45.890701480719414,6.04178341667426,6.238881733963673,0.0,8.575160510403355,-7.006876621862903,5.080356506929789,-0.029873695085586245,0.07747296150800224,0.0,443.0281545378458,442.9875672863286,441.4458717880482,443.0951594688841
8.099999999999916,34.61025910459187,-12.166744139311058,46.1966052992794,6.048997528311855,6.250242676199711,0.0,8.509089525068516,-7.203881743528147,5.11671725162753,0.0018234236390235713,0.10467926980992413,0.0,468.15225454410074,470.27071349503234,467.5688064274446,470.0323296681066
8.159999999999915,35.118606561107384,-12.604577669547368,46.50345123653265,6.0496919195905505,6.256521732351439,0.0,8.435360632182622,-7.390944169078055,5.1114523953880875,-0.007840443524102965,0.10236613915035073,0.0,455.49347535974596,455.31752366930436,456.44659999302,455.6745505357562
8.219999999999914,35.62227528085533,-13.05225632401795,46.80384485332019,6.05102873045627,6.263119275103822,0.0,8.353337038776429,-7.532371877118366,4.902868153721335,0.0057348652391366346,0.09367481114770218,0.0,387.14905791349645,386.3403103576474,384.6055548825197,385.8896270198164
8.279999999999912,36.1211699478769,-13.511043803534774,47.10247464840889,6.052161391758155,6.270490851594381,0.0,8.275711236633768,-7.760714142368119,5.050570747861692,0.014336330032810863,0.07792875682112485,0.0,499.7883064384061,498.6446933016254,499.67360614750555,500.30027310834896
8.339999999999911,36.61519089695897,-13.982340671348197,47.40462933159115,6.058547083750202,6.279053712492573,0.0,8.190972801433618,-7.949362340920569,5.021743717718364,0.03891417732940873,0.05509740271679664,0.0,448.8626070329075,447.0092331807643,445.7740372743664,447.77851208541927
8.39999999999991,37.10402688173881,-14.466058200820735,47.70979629150116,6.061249193057389,0.0006151783893439955,0.0,8.103194450219673,-8.174652708382533,5.149715576255036,0.044460193478580774,0.04069288079390968,0.0,495.1984141061228,494.1387896424015,494.2482417896315,494.65759165638394
8.459999999999908,37.58754270464471,-14.96186889854759,48.016068076408715,6.063916060885532,0.003832073408131187,0.0,8.01395568082877,-8.352855605971905,5.059789621616695,0.04209749720795504,0.029772655229359835,0.0,428.8850624001975,427.9570116722211,428.0496350768604,427.8496170080494
8.519999999999907,38.065609722805455,-15.469118363350672,48.31994539572699,6.066735947140334,0.025243433647303526,0.0,7.919497623873884,-8.555908924243234,5.069887775689462,0.03483719199343295,0.07711559361919224,0.0,456.91895751382043,460.6799920568019,460.0365803624959,459.461940231814
8.579999999999906,38.53765385892939,-15.988524376251899,48.623965147148745,6.069630418083539,0.03051327678650395,0.0,7.815056467601823,-8.758017533330584,5.064103186640935,0.043533929192307946,0.08478020712317391,0.0,453.1380719951242,453.75889474873975,453.68614750321996,454.3846908110151
8.639999999999905,39.00345092927605,-16.51962670963083,48.92528709278532,6.073394108926207,0.03693443769477511,0.0,7.711199247493129,-8.945909264429172,4.980483689556329,0.0541505733433434,0.09629039825507715,0.0,427.5296305574747,428.51632756876705,428.1174653282944,429.0214959568802
8.699999999999903,39.462973170874434,-17.061937838912296,49.22089608927605,6.076752758400902,0.045929578133645954,0.0,7.605673567555466,-9.131734232350484,4.87382897916423,0.056770539718611686,0.11477647378415465,0.0,418.31598206719093,419.9328807055172,419.3101933281151,419.54002199370115
8.759999999999902,39.91590632967232,-17.6161754154427,49.51339255779171,6.081555365975113,0.05287605128075956,0.0,7.4916616061375185,-9.34319723635658,4.8761828390264625,0.04257002746825193,0.11063841277928954,0.0,454.26987888424236,453.9490113421944,453.68172604522545,452.54157400028737
8.8199999999999,40.3616405950359,-18.18418470640457,49.81097550891374,6.084097577310818,0.059638034556511954,0.0,7.365630049105514,-9.590710000126737,5.042298930213105,0.04141084770440853,0.11347293633490631,0.0,503.0624283807661,503.277112650497,502.14811634534306,502.0647441139932
8.8799999999999,40.8002146797454,-18.76544072958396,50.110103399598295,6.088484774062945,0.06772436469188658,0.0,7.253039808270027,-9.785137868456875,4.929387576478309,0.025053293697620133,0.09983052727398886,0.0,418.33231257266425,417.153707915519,417.9314432277528,416.503611132232
8.939999999999898,41.231683652253594,-19.359154948643358,50.40591903493298,6.08998873313787,0.08107151686369463,0.0,7.128086745660248,-10.005998438082164,4.931134086992574,0.025090777731856913,0.06889245750086187,0.0,454.17264664618443,451.69054285020667,454.49079800333175,454.4938891402515
8.999999999999897,41.655170340252084,-19.96692902480097,50.70539350327148,6.0979982914686826,0.0855612805666377,0.0,6.987996264650065,-10.253158289262958,5.051042021053595,-0.0040723222455714,0.07433936295094562,0.0,489.15978225715986,489.56863030178994,490.63923284864353,488.46880936826733
9.059999999999896,42.07054681250795,-20.588846952520203,51.00812827820933,6.097987827531782,0.09308083801820999,0.0,6.857417544182749,-10.47823575325103,5.039930078670707,-0.010704137174843666,0.05394144895946609,0.0,451.48396551255934,449.83823810036506,450.7537494626554,450.21747925837263
